,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
3271,93,93,93,93,93,83,83,83,83,81,81,81,81,76,76,76,76,74,74,74,74,70,70,70,70,73,73,73,73,71,71,71,71,69,69,69,69,70,70,70,70,86,86,86,86,94,94,94,94,91,91,91,91,89,89,89,89,87,87,87,S3,1504446300,2017-09-03 13:45:00,1504447200,0,0.0,7,3.86666666666667,0
3272,87,85,85,85,85,79,79,79,79,86,86,86,86,90,90,90,90,89,89,89,89,91,91,91,91,86,86,86,86,82,82,82,82,85,85,85,85,87,87,87,87,80,80,80,80,83,83,83,83,94,94,94,94,74,74,74,74,61,61,61,S3,1504447200,2017-09-03 14:00:00,1504448100,0,0.0,7,3.8,0
3273,61,56,56,56,56,55,55,55,55,54,54,54,54,55,55,55,55,57,57,57,57,55,55,55,55,57,57,57,57,56,56,56,56,55,55,55,55,61,61,61,61,68,68,68,68,78,78,78,78,85,85,85,85,60,60,60,60,74,74,74,S3,1504448100,2017-09-03 14:15:00,1504449000,0,0.0,7,3.66666666666667,0
3274,74,62,62,62,62,60,60,60,60,60,60,60,60,64,64,64,64,75,75,75,75,67,67,67,67,60,60,60,60,60,60,60,60,60,60,60,60,67,67,67,67,71,71,71,71,62,62,62,62,61,61,61,61,60,60,60,60,58,58,58,S3,1504449000,2017-09-03 14:30:00,1504449900,0,0.0,7,3.06666666666667,0
3275,58,62,62,62,62,79,79,79,79,82,82,82,82,82,82,82,82,70,70,70,70,64,64,64,64,67,67,67,67,62,62,62,62,62,62,62,62,64,64,64,64,63,63,63,63,68,68,68,68,78,78,78,78,79,79,79,79,79,79,79,S3,1504449900,2017-09-03 14:45:00,1504450800,0,0.0,7,3.86666666666667,0
3276,79,79,79,79,79,80,80,80,80,80,80,80,80,68,68,68,68,62,62,62,62,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,62,62,62,62,63,63,63,63,64,64,64,64,63,63,63,S3,1504450800,2017-09-03 15:00:00,1504451700,0,0.0,7,2.86666666666667,0
3277,63,63,63,63,63,65,65,65,65,65,65,65,65,62,62,62,62,64,64,64,64,62,62,62,62,68,68,68,68,74,74,74,74,67,67,67,67,82,82,82,82,70,70,70,70,66,66,66,66,62,62,62,62,64,64,64,64,67,67,67,S3,1504451700,2017-09-03 15:15:00,1504452600,0,0.0,3,2.4,0
3278,67,62,62,62,62,61,61,61,61,63,63,63,63,65,65,65,65,64,64,64,64,65,65,65,65,66,66,66,66,62,62,62,62,65,65,65,65,75,75,75,75,69,69,69,69,64,64,64,64,68,68,68,68,76,76,76,76,75,75,75,S3,1504452600,2017-09-03 15:30:00,1504453500,0,0.0,3,2.8,0
3279,75,66,66,66,66,64,64,64,64,70,70,70,70,94,94,94,94,76,76,76,76,66,66,66,66,64,64,64,64,67,67,67,67,68,68,68,68,68,68,68,68,72,72,72,72,76,76,76,76,82,82,82,82,70,70,70,70,69,69,69,S3,1504453500,2017-09-03 15:45:00,1504454400,0,0.0,7,3.53333333333333,0
3280,69,76,76,76,76,88,88,88,88,86,86,86,86,82,82,82,82,82,82,82,82,69,69,69,69,69,69,69,69,71,71,71,71,79,79,79,79,73,73,73,73,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,68,65,65,65,S3,1504454400,2017-09-03 16:00:00,1504455300,0,0.0,7,3.2,0
3281,65,65,65,65,65,74,74,74,74,69,69,69,69,66,66,66,66,65,65,65,65,64,64,64,64,66,66,66,66,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,64,64,64,S3,1504455300,2017-09-03 16:15:00,1504456200,0,0.0,4,1.46666666666667,0
3282,64,64,64,64,64,65,65,65,65,65,65,65,65,66,66,66,66,63,63,63,63,71,71,71,71,70,70,70,70,69,69,69,69,84,84,84,84,83,83,83,83,71,71,71,71,64,64,64,64,65,65,65,65,64,64,64,64,77,77,77,S3,1504456200,2017-09-03 16:30:00,1504457100,0,0.0,3,2.8,0
3283,77,77,77,77,77,67,67,67,67,63,63,63,63,61,61,61,61,80,80,80,80,88,88,88,88,95,95,95,95,101,101,101,101,90,90,90,90,96,96,96,96,96,96,96,96,96,96,96,96,85,85,85,85,75,75,75,75,72,72,72,S3,1504457100,2017-09-03 16:45:00,1504458000,0,0.0,7,4.73333333333333,0
3284,72,76,76,76,76,76,76,76,76,74,74,74,74,79,79,79,79,76,76,76,76,72,72,72,72,78,78,78,78,74,74,74,74,77,77,77,77,76,76,76,76,75,75,75,75,69,69,69,69,76,76,76,76,76,76,76,76,72,72,72,S3,1504458000,2017-09-03 17:00:00,1504458900,0,0.0,4,3.73333333333333,0
3285,72,76,76,76,76,75,75,75,75,74,74,74,74,71,71,71,71,75,75,75,75,74,74,74,74,72,72,72,72,75,75,75,75,74,74,74,74,74,74,74,74,78,78,78,78,79,79,79,79,77,77,77,77,69,69,69,69,71,71,71,S3,1504458900,2017-09-03 17:15:00,1504459800,0,0.0,4,4.0,0
3286,71,81,81,81,81,81,81,81,81,82,82,82,82,83,83,83,83,81,81,81,81,76,76,76,76,79,79,79,79,81,81,81,81,80,80,80,80,78,78,78,78,84,84,84,84,80,80,80,80,80,80,80,80,79,79,79,79,78,78,78,S3,1504459800,2017-09-03 17:30:00,1504460700,0,0.0,7,5.0,0
3287,78,77,77,77,77,79,79,79,79,79,79,79,79,79,79,79,79,85,85,85,85,90,90,90,90,89,89,89,89,87,87,87,87,97,97,97,97,97,97,97,97,88,88,88,88,85,85,85,85,91,91,91,91,86,86,86,86,87,87,87,S3,1504460700,2017-09-03 17:45:00,1504461600,0,0.0,7,5.53333333333333,0
3288,87,133,133,133,133,111,111,111,111,92,92,92,92,86,86,86,86,85,85,85,85,88,88,88,88,90,90,90,90,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,93,93,93,93,103,103,103,103,89,89,89,89,87,87,87,S3,1504461600,2017-09-03 18:00:00,1504462500,0,0.0,7,3.86666666666667,0
3289,87,80,80,80,80,77,77,77,77,78,78,78,78,77,77,77,77,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,73,73,73,73,74,74,74,74,72,72,72,72,72,72,72,72,71,71,71,71,70,70,70,S3,1504462500,2017-09-03 18:15:00,1504463400,0,0.0,3,0.666666666666666,0
3290,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,74,74,74,74,74,74,74,S3,1504463400,2017-09-03 18:30:00,1504464300,0,0.0,2,1.26666666666667,0
3291,74,76,76,76,76,76,76,76,76,76,76,76,76,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,75,75,75,75,76,76,76,76,75,75,75,S3,1504464300,2017-09-03 18:45:00,1504465200,0,0.0,3,1.53333333333333,0
3292,75,75,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,76,76,76,76,75,75,75,75,78,78,78,78,77,77,77,77,79,79,79,79,80,80,80,80,80,80,80,80,81,81,81,81,81,81,81,81,81,81,81,81,80,80,80,S3,1504465200,2017-09-03 19:00:00,1504466100,0,0.0,3,0.533333333333333,0
3293,80,81,81,81,81,80,80,80,80,83,83,83,83,81,81,81,81,79,79,79,79,80,80,80,80,80,80,80,80,80,80,80,80,81,81,81,81,81,81,81,81,81,81,81,81,80,80,80,80,81,81,81,81,80,80,80,80,81,81,81,S3,1504466100,2017-09-03 19:15:00,1504467000,0,0.0,2,0.666666666666666,0
3294,81,80,80,80,80,81,81,81,81,80,80,80,80,81,81,81,81,80,80,80,80,80,80,80,80,80,80,80,80,81,81,81,81,81,81,81,81,97,97,97,97,91,91,91,91,84,84,84,84,81,81,81,81,80,80,80,80,81,81,81,S3,1504467000,2017-09-03 19:30:00,1504467900,0,0.0,4,0.533333333333333,0
3295,81,81,81,81,81,80,80,80,80,80,80,80,80,81,81,81,81,83,83,83,83,81,81,81,81,79,79,79,79,81,81,81,81,83,83,83,83,83,83,83,83,83,83,83,83,84,84,84,84,82,82,82,82,84,84,84,84,82,82,82,S3,1504467900,2017-09-03 19:45:00,1504468800,0,0.0,3,2.2,0
3296,82,83,83,83,83,78,78,78,78,79,79,79,79,82,82,82,82,83,83,83,83,80,80,80,80,77,77,77,77,80,80,80,80,81,81,81,81,81,81,81,81,82,82,82,82,81,81,81,81,79,79,79,79,80,80,80,80,80,80,80,S3,1504468800,2017-09-03 20:00:00,1504469700,0,0.0,3,2.0,0
3297,80,91,91,91,91,84,84,84,84,81,81,81,81,80,80,80,80,81,81,81,81,81,81,81,81,80,80,80,80,81,81,81,81,82,82,82,82,81,81,81,81,80,80,80,80,82,82,82,82,90,90,90,90,89,89,89,89,83,83,83,S3,1504469700,2017-09-03 20:15:00,1504470600,0,0.0,3,2.46666666666667,0
3298,83,82,82,82,82,81,81,81,81,80,80,80,80,78,78,78,78,81,81,81,81,84,84,84,84,83,83,83,83,110,110,110,110,79,79,79,79,78,78,78,78,88,88,88,88,77,77,77,77,74,74,74,74,75,75,75,75,77,77,77,S3,1504470600,2017-09-03 20:30:00,1504471500,0,0.0,4,2.13333333333333,0
3299,77,75,75,75,75,74,74,74,74,76,76,76,76,73,73,73,73,75,75,75,75,76,76,76,76,74,74,74,74,72,72,72,72,75,75,75,75,76,76,76,76,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,S3,1504471500,2017-09-03 20:45:00,1504472400,0,0.0,2,1.46666666666667,0
3300,74,75,75,75,75,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,74,74,74,74,72,72,72,72,74,74,74,74,75,75,75,75,74,74,74,74,75,75,75,75,75,75,75,75,74,74,74,74,74,74,74,S3,1504472400,2017-09-03 21:00:00,1504473300,0,0.0,2,0.4,0
3301,74,74,74,74,74,73,73,73,73,72,72,72,72,73,73,73,73,73,73,73,73,71,71,71,71,71,71,71,71,68,68,68,68,73,73,73,73,67,67,67,67,76,76,76,76,80,80,80,80,73,73,73,73,70,70,70,70,70,70,70,S3,1504473300,2017-09-03 21:15:00,1504474200,0,0.0,7,1.53333333333333,0
3302,70,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,69,69,69,69,69,69,69,69,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,70,70,70,70,69,69,69,69,69,69,69,69,70,70,70,S3,1504474200,2017-09-03 21:30:00,1504475100,0,0.0,2,0.266666666666666,0
3303,70,68,68,68,68,68,68,68,68,71,71,71,71,69,69,69,69,67,67,67,67,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,65,65,65,65,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,S3,1504475100,2017-09-03 21:45:00,1504476000,0,0.0,3,0.733333333333333,0
3304,67,67,67,67,67,66,66,66,66,68,68,68,68,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,S3,1504476000,2017-09-03 22:00:00,1504476900,0,0.0,7,1.2,0
3305,67,80,80,80,80,93,93,93,93,91,91,91,91,85,85,85,85,85,85,85,85,85,85,85,85,94,94,94,94,117,117,117,117,99,99,99,99,88,88,88,88,93,93,93,93,93,93,93,93,91,91,91,91,115,115,115,115,120,120,120,S3,1504476900,2017-09-03 22:15:00,1504477800,0,0.0,7,6.13333333333333,0
3306,120,109,109,109,109,110,110,110,110,109,109,109,109,106,106,106,106,94,94,94,94,84,84,84,84,82,82,82,82,84,84,84,84,86,86,86,86,82,82,82,82,79,79,79,79,74,74,74,74,74,74,74,74,68,68,68,68,81,81,81,S3,1504477800,2017-09-03 22:30:00,1504478700,0,0.0,7,4.26666666666667,0
3307,81,95,95,95,95,77,77,77,77,70,70,70,70,78,78,78,78,92,92,92,92,80,80,80,80,86,86,86,86,97,97,97,97,78,78,78,78,77,77,77,77,80,80,80,80,81,81,81,81,73,73,73,73,72,72,72,72,81,81,81,S3,1504478700,2017-09-03 22:45:00,1504479600,0,0.0,7,3.8,0
3308,81,82,82,82,82,78,78,78,78,70,70,70,70,70,70,70,70,70,70,70,70,78,78,78,78,74,74,74,74,73,73,73,73,70,70,70,70,66,66,66,66,68,68,68,68,68,68,68,68,64,64,64,64,64,64,64,64,64,64,64,S3,1504479600,2017-09-03 23:00:00,1504480500,0,0.0,4,4.0,0
3309,64,68,68,68,68,83,83,83,83,71,71,71,71,65,65,65,65,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,64,65,65,65,65,63,63,63,63,62,62,62,62,61,61,61,S3,1504480500,2017-09-03 23:15:00,1504481400,0,0.0,4,0.4,0
3310,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1504481400,2017-09-03 23:30:00,1504482300,0,0.0,0,0.0,1
3311,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1504482300,2017-09-03 23:45:00,1504483200,0,0.01,3,0.2,1
3312,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1504483200,2017-09-04 00:00:00,1504484100,0,0.0,0,0.0,1
3313,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,76,76,76,76,71,71,71,S3,1504484100,2017-09-04 00:15:00,1504485000,0,0.0,3,0.4,1
3314,71,64,64,64,64,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1504485000,2017-09-04 00:30:00,1504485900,0,0.0,2,0.2,1
3315,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1504485900,2017-09-04 00:45:00,1504486800,0,0.0,0,0.0,1
3316,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,S3,1504486800,2017-09-04 01:00:00,1504487700,0,0.0,3,0.333333333333333,1
3317,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S3,1504487700,2017-09-04 01:15:00,1504488600,0,0.0,3,0.2,1
3318,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S3,1504488600,2017-09-04 01:30:00,1504489500,0,0.0,0,0.0,1
3319,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S3,1504489500,2017-09-04 01:45:00,1504490400,0,0.0,3,0.2,1
3320,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,60,60,60,60,74,74,74,74,64,64,64,64,58,58,58,58,56,56,56,56,56,56,56,56,56,56,56,S3,1504490400,2017-09-04 02:00:00,1504491300,0,0.0,4,0.466666666666666,1
3321,56,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,S3,1504491300,2017-09-04 02:15:00,1504492200,0,0.0,3,0.4,1
3322,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,S3,1504492200,2017-09-04 02:30:00,1504493100,0,0.0,1,0.066666666666666,1
3323,55,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S3,1504493100,2017-09-04 02:45:00,1504494000,0,0.0,0,0.0,1
3324,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,S3,1504494000,2017-09-04 03:00:00,1504494900,0,0.0,0,0.0,1
3325,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,S3,1504494900,2017-09-04 03:15:00,1504495800,0,0.0,2,0.266666666666666,1
3326,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,60,60,60,60,70,70,70,70,61,61,61,61,57,57,57,57,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,S3,1504495800,2017-09-04 03:30:00,1504496700,0,0.0,4,0.533333333333333,1
3327,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,57,57,57,57,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S3,1504496700,2017-09-04 03:45:00,1504497600,0,0.0,3,0.2,1
3328,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,67,67,67,67,68,68,68,68,60,60,60,60,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,54,54,54,S3,1504497600,2017-09-04 04:00:00,1504498500,0,0.0,4,0.733333333333333,1
3329,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,52,52,52,52,51,51,51,51,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,S3,1504498500,2017-09-04 04:15:00,1504499400,0,0.0,3,0.733333333333333,1
3330,54,55,55,55,55,55,55,55,55,58,58,58,58,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S3,1504499400,2017-09-04 04:30:00,1504500300,0,0.0,0,0.0,1
3331,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,S3,1504500300,2017-09-04 04:45:00,1504501200,0,0.0,0,0.0,1
3332,56,57,57,57,57,57,57,57,57,69,69,69,69,61,61,61,61,58,58,58,58,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,61,61,61,61,56,56,56,56,56,56,56,S3,1504501200,2017-09-04 05:00:00,1504502100,0,0.0,3,0.466666666666666,1
3333,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S3,1504502100,2017-09-04 05:15:00,1504503000,0,0.0,0,0.0,1
3334,56,56,56,56,56,63,63,63,63,74,74,74,74,64,64,64,64,58,58,58,58,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,74,74,74,74,70,70,70,70,64,64,64,64,61,61,61,S3,1504503000,2017-09-04 05:30:00,1504503900,0,0.0,7,2.33333333333333,0
3335,61,75,75,75,75,94,94,94,94,125,125,125,125,104,104,104,104,91,91,91,91,91,91,91,91,92,92,92,92,91,91,91,91,83,83,83,83,79,79,79,79,76,76,76,76,77,77,77,77,79,79,79,79,85,85,85,85,94,94,94,S3,1504503900,2017-09-04 05:45:00,1504504800,0,0.0,7,5.53333333333333,0
3336,94,86,86,86,86,82,82,82,82,89,89,89,89,80,80,80,80,83,83,83,83,92,92,92,92,92,92,92,92,98,98,98,98,92,92,92,92,80,80,80,80,74,74,74,74,71,71,71,71,73,73,73,73,77,77,77,77,75,75,75,S3,1504504800,2017-09-04 06:00:00,1504505700,0,0.0,7,5.33333333333333,0
3337,75,77,77,77,77,74,74,74,74,74,74,74,74,72,72,72,72,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,75,75,75,75,71,71,71,71,74,74,74,74,77,77,77,77,75,75,75,75,76,76,76,76,76,76,76,S3,1504505700,2017-09-04 06:15:00,1504506600,0,0.0,7,4.93333333333333,0
3338,76,76,76,76,76,72,72,72,72,80,80,80,80,77,77,77,77,76,76,76,76,75,75,75,75,75,75,75,75,76,76,76,76,75,75,75,75,76,76,76,76,75,75,75,75,76,76,76,76,80,80,80,80,80,80,80,80,78,78,78,S3,1504506600,2017-09-04 06:30:00,1504507500,0,0.0,7,4.2,0
3339,78,77,77,77,77,74,74,74,74,75,75,75,75,87,87,87,87,74,74,74,74,69,69,69,69,68,68,68,68,68,68,68,68,66,66,66,66,75,75,75,75,77,77,77,77,74,74,74,74,79,79,79,79,74,74,74,74,77,77,77,S3,1504507500,2017-09-04 06:45:00,1504508400,0,0.0,4,4.0,0
3340,77,76,76,76,76,78,78,78,78,72,72,72,72,70,70,70,70,68,68,68,68,68,68,68,68,67,67,67,67,66,66,66,66,65,65,65,65,76,76,76,76,79,79,79,79,80,80,80,80,71,71,71,71,71,71,71,71,70,70,70,S3,1504508400,2017-09-04 07:00:00,1504509300,0,0.0,4,2.46666666666667,0
3341,70,69,69,69,69,66,66,66,66,68,68,68,68,73,73,73,73,71,71,71,71,69,69,69,69,66,66,66,66,66,66,66,66,71,71,71,71,82,82,82,82,70,70,70,70,84,84,84,84,86,86,86,86,94,94,94,94,107,107,107,S3,1504509300,2017-09-04 07:15:00,1504510200,0,0.0,7,2.86666666666667,0
3342,107,107,107,107,107,90,90,90,90,101,101,101,101,102,102,102,102,90,90,90,90,85,85,85,85,85,85,85,85,83,83,83,83,79,79,79,79,86,86,86,86,82,82,82,82,78,78,78,78,78,78,78,78,80,80,80,80,81,81,81,S3,1504510200,2017-09-04 07:30:00,1504511100,0,0.0,7,4.6,0
3343,81,77,77,77,77,73,73,73,73,72,72,72,72,73,73,73,73,68,68,68,68,68,68,68,68,74,74,74,74,80,80,80,80,75,75,75,75,71,71,71,71,70,70,70,70,70,70,70,70,71,71,71,71,74,74,74,74,87,87,87,S3,1504511100,2017-09-04 07:45:00,1504512000,0,0.0,4,3.2,0
3344,87,89,89,89,89,87,87,87,87,77,77,77,77,72,72,72,72,84,84,84,84,86,86,86,86,83,83,83,83,80,80,80,80,70,70,70,70,72,72,72,72,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,S3,1504512000,2017-09-04 08:00:00,1504512900,0,0.0,4,3.4,0
3345,71,72,72,72,72,71,71,71,71,72,72,72,72,76,76,76,76,78,78,78,78,84,84,84,84,78,78,78,78,72,72,72,72,82,82,82,82,77,77,77,77,71,71,71,71,71,71,71,71,72,72,72,72,69,69,69,69,78,78,78,S3,1504512900,2017-09-04 08:15:00,1504513800,0,0.0,3,3.0,0
3346,78,79,79,79,79,73,73,73,73,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,70,70,70,70,71,71,71,71,70,70,70,70,70,70,70,S3,1504513800,2017-09-04 08:30:00,1504514700,0,0.0,3,1.93333333333333,0
3347,70,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,70,70,70,70,71,71,71,71,68,68,68,68,70,70,70,70,87,87,87,87,80,80,80,80,73,73,73,73,72,72,72,72,71,71,71,71,74,74,74,74,84,84,84,S3,1504514700,2017-09-04 08:45:00,1504515600,0,0.0,3,2.8,0
3348,84,76,76,76,76,71,71,71,71,71,71,71,71,72,72,72,72,70,70,70,70,69,69,69,69,70,70,70,70,69,69,69,69,70,70,70,70,71,71,71,71,69,69,69,69,66,66,66,66,79,79,79,79,84,84,84,84,74,74,74,S3,1504515600,2017-09-04 09:00:00,1504516500,0,0.0,4,4.0,0
3349,74,75,75,75,75,82,82,82,82,80,80,80,80,87,87,87,87,75,75,75,75,72,72,72,72,83,83,83,83,74,74,74,74,70,70,70,70,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,S3,1504516500,2017-09-04 09:15:00,1504517400,0,0.0,4,2.93333333333333,0
3350,69,67,67,67,67,68,68,68,68,68,68,68,68,69,69,69,69,68,68,68,68,69,69,69,69,70,70,70,70,68,68,68,68,68,68,68,68,70,70,70,70,67,67,67,67,69,69,69,69,68,68,68,68,68,68,68,68,69,69,69,S3,1504517400,2017-09-04 09:30:00,1504518300,0,0.0,3,2.2,0
3351,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,71,71,71,71,70,70,70,70,69,69,69,69,70,70,70,70,75,75,75,75,85,85,85,85,87,87,87,87,91,91,91,91,104,104,104,104,102,102,102,S3,1504518300,2017-09-04 09:45:00,1504519200,0,0.0,7,2.4,0
